token,title,publish_date,city,district,url,description,mileage,year_raw,color,brand_model,third_party_insurance,Gearbox_type,Gearbox_condition,fuel_type,asking_price_raw,engine_condition,chassis_condition,body_condition,vehicle_type,asking_price,mileage_km,year_jalali,year_gregorian,price_corrected,price_original_raw,price_flag_extreme_high,mileage_flag_high,brand,is_pickup,brand_matched,insurance_months_left,brand_freq,district_freq,city_freq,fuel_type_freq,Gearbox_type_freq,Gearbox_condition_freq,engine_condition_freq,chassis_condition_freq,body_condition_freq
galGi4FA,پژو207iپانوراما موتور ارتقا یافته TU5P مدل 404,2026-09-12 13:29:00,تهران,تهرانسر شرقی,https://divar.ir/v/galGi4FA,"ماشین سالم و کم کار در حد صفر
گارانتی فعال
رینگ آلومینیوم
۸۵گانه
موتور ارتقا یافته TU5P
 جدید ترین موتور 
قیمت مقطوع فوری",۸۰۰۰,۱۴۰۴ - ۲۰۲۵,سفید,پژو 207i پانوراما دنده ای,,دنده‌ای,سالم و پلمپ,بنزین,"‏۲,۳۱۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,2310000000.0,8000.0,1404.0,2025.0,False,,False,False,پژو,False,False,,0.2816728167281673,0.0035739814152966403,0.3013530135301353,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gapKGcXu,سمند سورن پلاس xu7 plus 404 صفر,2026-09-15 18:51:00,تهران,حر,https://divar.ir/v/gapKGcXu,"با سلام و احترام 
سورن پلاس مدل ۴۰۴ صفر کیلومتر 
سفید
فروش فوری 
پول لازمم 
قیمت ۱۷۶۰ 
یاعلی",۱۲۰۰,۱۴۰۴ - ۲۰۲۵,سفید,سمند سورن پلاس XU7P بنزینی,۶ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۱,۷۶۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,1760000000.0,1200.0,1404.0,2025.0,False,,False,False,سمند,False,False,6.0,0.06519065190651907,0.002144388849177984,0.3013530135301353,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gapK2Iio,۲۰۷ مدل ۱۴۰۰ مشکی آبنوس,2026-09-15 18:50:00,تهران,اقدسیه,https://divar.ir/v/gapK2Iio,"۲۰۷ مدل ۱۴۰۰ فول tu5،کروزکنترل 
پوزیشن فعال،کارپلی،نوگیشن،
قطعات برقی مارک کروز گرید بالا
کم کارکرد و بسیارنو وبدون مشابه 
بدنه آینه بدون موج و زدگی 
بدون رنگ، شاسی پلمپ 
رینگ چلنجر، ولاستیک خارجی آج ۱۰۰
لطفا فقط خریدار تماس بگیرد،
مالک هستم مدارک کامل،سپاسگزارم.",۵۰۰۰۰,۱۴۰۰ - ۲۰۲۱,مشکی,پژو 207i دنده ای TU5,۱۲ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۱,۹۳۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,1930000000.0,50000.0,1400.0,2021.0,False,,False,False,پژو,False,False,12.0,0.2816728167281673,0.005718370264474625,0.3013530135301353,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gaGyMUcf,چانگان C35,2026-08-20 13:14:00,تهران,تهرانسر شرقی,https://divar.ir/v/gaGyMUcf,"چانگان مدل 96 
 از لحاظ فنی بدنه سالم سالم 
ماشین کاپوتش در نمایندگی تعویض شده شاسی هاش پلمپ به شرط کارشناسی خریدار
بیمه .معاینه. لاستیک فول 
مانیتور بزرگ فول",۱۱۰۰۰۰,۲۰۱۷,سفید,چانگان CS35,۱۰ ماه,اتوماتیک,سالم و پلمپ,بنزین,"‏۲,۱۴۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,رنگ‌شدگی در ۱ ناحیه,,2140000000.0,110000.0,1396.0,2017.0,False,,False,False,چانگان,False,False,10.0,0.004305043050430504,0.0035739814152966403,0.3013530135301353,0.8714637146371463,0.28626198083067095,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.07503075030750307
gaPqepKx,۲۰۶ تیپ ۵_ مشاهده نقدی و فوری خودرو تصادفی شما,2026-08-27 12:39:00,تهران,مهران (سیدخندان),https://divar.ir/v/gaPqepKx,۲۰۶ تیپ ۵ سفید تصادفی/ مشاهده نقدی و فوری خودرو تصادفی شما,۲۹۰۰۰۰,۱۳۹۰ - ۲۰۱۱,سفید,پژو 206 تیپ ۵,,دنده‌ای,,بنزین,"‏۳۰۰,۰۰۰,۰۰۰ تومان",تعیین‌نشده,تعیین‌نشده,تصادفی,,300000000.0,290000.0,1390.0,2011.0,False,,False,False,پژو,False,False,,0.2816728167281673,0.0014295925661186562,0.3013530135301353,0.8714637146371463,0.708626198083067,,0.05289052890528905,0.06545209176788123,0.010455104551045511
ganqNYGb,لیفان X50 اتوماتیک مدل ۱۳۹۵,2026-09-14 14:59:00,کرج,فاز ۱ مهرشهر,https://divar.ir/v/ganqNYGb,"بدنه و فنی و موتور گیربکس مشابه صفر
بدون خط وخش و قرشدگی 
فقط درب عقب سمت راست رنگ داره 
شاسی کاملا سالم 
(عکس برگه کارشناسی رو گذاشتم)
کارکرد خیلی پایین ۱۳۷ هزار کیلومتر 
مانیتور _دوربین دنده عقب_ سانروف سه حالته
لاستیک زاپاس کاملا نو 
معاوضه با ماشین دیگه ای ندارم فقط قصد فروش نقدی دارم 
((قیمت مقطوع))",۱۳۷۰۰۰,۱۳۹۵ - ۲۰۱۶,سفید,لیفان X50 اتوماتیک,۳ ماه,اتوماتیک,سالم و پلمپ,بنزین,"‏۱,۱۹۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,رنگ‌شدگی در ۱ ناحیه,,1190000000.0,137000.0,1395.0,2016.0,False,,False,False,لیفان,False,False,3.0,0.004305043050430504,0.0035739814152966403,0.14514145141451415,0.8714637146371463,0.28626198083067095,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.07503075030750307
gaKWY8F6,ام وی ام ۱۱۰ ۳ سیلندر,2026-08-23 09:03:00,کرج,گلشهر,https://divar.ir/v/gaKWY8F6,"با سلام ام وی ام ۳ سیلندر 
دور رنگ برای زیبایی 
سقف و ستون بی رنگ
اتاق در حد صفر 
۱۳۰ تا کار واقعی با دیاگ زدن
بیمه کامل 
کارت سوخت دارد
کولر یخچال دارد
معاینه فنی کامل 
موتور تمام لوازم نو شده سرسیلندر نو و پلمپ رو ماشین گذاشته شده.ادوات برقی نو و بدون هیچ مشکلی 
معاوضه دارم",۱۳۷۰۰۰,۱۳۸۴ - ۲۰۰۵,نقره ای,ام وی ام 110 ۳ سیلندر,۵ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۳۷۵,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,دوررنگ,,375000000.0,137000.0,1384.0,2005.0,False,,False,False,ام,False,False,5.0,0.03874538745387454,0.012866333095067906,0.14514145141451415,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.0984009840098401
gap2GSRt,سمند سورن پلاس,2026-09-15 19:38:00,کرج,بنیاد,https://divar.ir/v/gap2GSRt,بیرنگ،روکش،کفی پایی،دودی،,۲۲۰۰۰,۱۴۰۴ - ۲۰۲۵,سفید,سمند سورن پلاس XU7P بنزینی,۳ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۱,۷۷۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,1770000000.0,22000.0,1404.0,2025.0,False,,False,False,سمند,False,False,3.0,0.06519065190651907,0.002144388849177984,0.14514145141451415,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gaKGxMmN,mvm110 اتومات ۴ سیلندر,2026-08-23 00:44:00,کرج,ساسانی (قلمستان),https://divar.ir/v/gaKGxMmN,mvm110 اتومات نصف خودرو رنگ ولی به اسم تمام رنگ میدم-کولر روشن عالی-سر شاسی جلو چپ خوردگی دارد-ماشین ظاهری تمیز -۸ ماه بیمه داره -گیربکس نیاز به تعمیر داره که مبلغ کامل تعمیر توسط بنده از قیمت خودرو کم میشه,۱۰۸۰۰۰,۱۳۹۱ - ۲۰۱۲,خاکستری,ام وی ام 110 اتوماتیک ۴ سیلندر,۸ ماه,اتوماتیک,سالم و پلمپ,بنزین,"‏۳۹۰,۰۰۰,۰۰۰ تومان",سالم,,تمام‌رنگ,,390000000.0,108000.0,1391.0,2012.0,False,,False,False,ام,False,False,8.0,0.03874538745387454,0.004288777698355968,0.14514145141451415,0.8714637146371463,0.28626198083067095,0.9797627355198884,0.9317343173431735,,0.01783517835178352
gabGvbWA,۲۰۶ مدل ۸۹,2026-09-05 14:11:00,کرج,چهارصد دستگاه,https://divar.ir/v/gabGvbWA,"۲۰۶ مدل ۸۹ تیپ ۲
تک برگ سند کم کار نسبت به مدلش 
۲۲۵ تا کار واقعی
سند انتقال تکمیل 
سه لکه رنگ دو طوق گلگیر عقب و یه گلگیر جلو رنگ و ابرنگ
شاسیا سالم بدون ضربه فقط در حد سینی پشت چراغ فقط 
فنی سواری عالی به شرط در حد تیپ ۵ 
اتاق کیپ بدون سرصدا درحد ۱۴۰۰
بیمه دارد 
معاینه دارد 
کولر و بخاری سالم و روشن 
چهار حلقه لاستیک ۹۰درصد 
معاوضه با موبایل و 207 انجام میشود به جز وانت",۲۲۵۰۰۰,۱۳۸۹ - ۲۰۱۰,سفید,پژو 206 تیپ ۲,,دنده‌ای,سالم و پلمپ,بنزین,"‏۸۱۸,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,رنگ‌شدگی در ۱ ناحیه,,818000000.0,225000.0,1389.0,2010.0,False,,False,False,پژو,False,False,,0.2816728167281673,0.002144388849177984,0.14514145141451415,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.07503075030750307
gapyW0Cu,جک s5 اتومات 95,2026-09-15 19:37:00,کرج,عظیمیه,https://divar.ir/v/gapyW0Cu,جک s5 بسیار نو ۸۰ میلیون تازه سرویس شده در حد ۴ حلقه لاستیک ۱۰۰درصد نو بی خط و خش,۱۶۷۰۰۰,۱۳۹۵ - ۲۰۱۶,سفید,جک S5 اتوماتیک,۳ ماه,اتوماتیک,سالم و پلمپ,بنزین,"‏۲,۷۴۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,2740000000.0,167000.0,1395.0,2016.0,False,,False,False,جک,False,False,3.0,0.015990159901599015,0.007147962830593281,0.14514145141451415,0.8714637146371463,0.28626198083067095,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gapymqrM,کوییک ۱۴۰۰,2026-09-15 19:35:00,کرج,شهرک احمدیه‎,https://divar.ir/v/gapymqrM,سلام ماشین بدون رنگ ۱۰ ماه بیمه سند تک برگ دیسک و صفحه تازه تعویض گیربکس سرویس شده یه ضربه ترافیکی از عقب وارد شده که هیچ آسیبی به کف صندوق وارد نشده است مابقی بی‌رنگ,۱۷۰۰۰۰,۱۴۰۰ - ۲۰۲۱,مشکی,کوییک دنده ای ساده,۱۰ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۹۶۰,۰۰۰,۰۰۰ تومان",سالم,,سالم و بی‌خط و خش,,960000000.0,170000.0,1400.0,2021.0,False,,False,False,کوییک,False,False,10.0,0.041820418204182044,0.0007147962830593281,0.14514145141451415,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,,0.602091020910209
gapyWRuc,اطلس صفرخشک برج ۵ فول,2026-09-15 19:35:00,کرج,مهرویلا شمالی,https://divar.ir/v/gapyWRuc,اطلس خشک برج ۵فول با رینک مانیتور سانروف سند آماده انتقال,۶۰,۱۴۰۵ - ۲۰۲۶,سفید,سایپا اطلس G,۱۲ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۱۶,۸۵۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,16850000000.0,60.0,1405.0,2026.0,False,,False,False,سایپا,False,False,12.0,0.01107011070110701,0.005003573981415297,0.14514145141451415,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gapy2Za-,پژو پارس سال مدل ۱۴۰۰,2026-09-15 19:34:00,کرج,فاز ۴ مهرشهر,https://divar.ir/v/gapy2Za-,"ماشین عالی بی رنگ 
تازه هم بیمه شده و ۱۱ ماه بیمه داره
جلوبندی سالم و مصرفی ها عوض شده 
باتری و روغن و لنت و دیسک صفحه همه تازه و نو هستند.
تمام گارانتی ها سر موقع انجام شده و هیچ مشکلی نداره، آماده بشین برو مسافرت 
فقط مصرف کننده تماس بگیره",۲۰۰۰۰۰,۱۴۰۰ - ۲۰۲۱,سفید,پژو پارس سال,۱۱ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۱,۵۵۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,1550000000.0,200000.0,1400.0,2021.0,False,,False,False,پژو,False,False,11.0,0.2816728167281673,0.004288777698355968,0.14514145141451415,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gapyWDAF,فروش خودرو,2026-09-15 19:33:00,کرج,شهرک جهان نما,https://divar.ir/v/gapyWDAF,گیربوکس جدید، بدون رنگ، فنی سالم، لاستیک خارجی، بازدید غرب تهران و جهانشهر کرج،,۷۲۰۰۰,۱۴۰۱ - ۲۰۲۲,سفید,هایما S5 اتوماتیک ۶ سرعته,۱۲ ماه,اتوماتیک,سالم و پلمپ,بنزین,"‏۳,۳۸۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,3380000000.0,72000.0,1401.0,2022.0,False,,False,False,هایما,False,False,12.0,0.008610086100861008,0.0007147962830593281,0.14514145141451415,0.8714637146371463,0.28626198083067095,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gapu2gt5,رانا فروشی,2026-09-15 19:33:00,کرج,گلشهر,https://divar.ir/v/gapu2gt5,در حال تعمیر موتور,۲۵۵۰۰۰,۱۳۹۴ - ۲۰۱۵,نقره ای,رانا LX,۶ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۱,۱۵۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,صافکاری بی‌رنگ,,1150000000.0,255000.0,1394.0,2015.0,False,,False,False,رانا,False,False,6.0,0.007995079950799507,0.012866333095067906,0.14514145141451415,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.00984009840098401
gapuGl-P,h30 کراس,2026-09-15 19:32:00,کرج,مهرویلا جنوبی,https://divar.ir/v/gapuGl-P,"بسیار تمیز و کم کارد بدون کوچکترین ضعفی 
سند دست اول 
کلیه مصرفی ها انجام شده است",۷۵۰۰۰,۱۳۹۷ - ۲۰۱۸,مشکی,دانگ فنگ H30 کراس,۷ ماه,اتوماتیک,سالم و پلمپ,بنزین,"‏۱,۹۵۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,1950000000.0,75000.0,1397.0,2018.0,False,,False,False,دانگ,False,False,7.0,0.0036900369003690036,0.0035739814152966403,0.14514145141451415,0.8714637146371463,0.28626198083067095,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gapu0V8f,پراید سالم و تمیز ۱۳۹۶,2026-09-15 17:13:00,کرج,گلشهر,https://divar.ir/v/gapu0V8f,"خودرو پراید مدل ۱۳۹۶

ترمز ای بی اس، فرمون هیدرولیک
جفت ایربگ

خوش رخ و سرحال

بدنه استخون دار محکم

خودرو از لحاظ فنی بسیار سالم

یه گلگیر رنگ

شاسی ها جلو و عقب سالم بدون جوش و تصادف",۱۹۰۰۰۰,۱۳۹۶ - ۲۰۱۷,سفید,پراید 131 SE,۱۰ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۷۱۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,710000000.0,190000.0,1396.0,2017.0,False,,False,False,پراید,False,False,10.0,0.13899138991389914,0.012866333095067906,0.14514145141451415,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gapuG4RZ,پرشیا مدل ۸۸ بی رنگ,2026-09-15 19:31:00,کرج,فاز ۴ مهرشهر,https://divar.ir/v/gapuG4RZ,"مدل ۸۸ 
بیمه تا برج ۱۲
بی رنگ
لاستیک ۹۰ درصد
شاسی ها پلمپ
موتوری بدون یک ریال خرج",۳۷۰۰۰۰,۱۳۸۸ - ۲۰۰۹,سفید,پژو پارس ELX,۱۲ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۱,۰۰۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,1000000000.0,370000.0,1388.0,2009.0,False,,False,False,پژو,False,False,12.0,0.2816728167281673,0.004288777698355968,0.14514145141451415,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
ga8hyr2M,حدمات حواله ایرانخودرویی,2026-08-12 11:33:00,کرج,فاز ۴ مهرشهر,https://divar.ir/v/ga8hyr2M,"با سلام 
تماس پاسخگو هستم

سورن
 ۲۰ً۷ دِنا تارا
فیدلیتی
سمند سورن










سورن معمولی مدل 1390 سفید",۲۵۰۰۰۰,۱۳۹۰ - ۲۰۱۱,سفید,سمند سورن معمولی,۸ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۹۰۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,900000000.0,250000.0,1390.0,2011.0,False,,False,False,سمند,False,False,8.0,0.06519065190651907,0.004288777698355968,0.14514145141451415,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
